Age,Gender,O,C,E,A,N,Hassle,Severity
20,Male,48,27,23,33,28,Not enough time for entertainment and recreation,5
20,Male,48,27,23,33,28,Too many meetings,3
20,Male,48,27,23,33,28,Social obligations,3
20,Male,48,27,23,33,28,Concerns about meeting high standards,5
20,Male,48,27,23,33,28,Noise,4
19,Female,38,32,30,33,25,Not enough time to do things one needs to,4
19,Female,38,32,30,33,25,Too many responsibilities,4
19,Female,38,32,30,33,25,Not getting enough rest,4
19,Female,38,32,30,33,25,Too many interruptions,4
19,Female,38,32,30,33,25,Not enough time for entertainment and recreation,3
19,Female,38,32,30,33,25,Too many meetings,4
19,Female,38,32,30,33,25,Social obligations,4
19,Female,38,32,30,33,25,Concerns about meeting high standards,4
19,Female,38,32,30,33,25,Noise,3
21,Male,33,25,20,28,19,Not enough time to do things one needs to,3
21,Male,33,25,20,28,19,Too many responsibilities,2
21,Male,33,25,20,28,19,Not getting enough rest,2
21,Male,33,25,20,28,19,Too many interruptions,2
21,Male,33,25,20,28,19,Not enough time for entertainment and recreation,1
21,Male,33,25,20,28,19,Too many meetings,1
21,Male,33,25,20,28,19,Social obligations,2
21,Male,33,25,20,28,19,Concerns about meeting high standards,2
21,Male,33,25,20,28,19,Noise,1
22,Male,32,31,27,35,23,Not enough time to do things one needs to,4
22,Male,32,31,27,35,23,Too many responsibilities,2
22,Male,32,31,27,35,23,Not getting enough rest,4
22,Male,32,31,27,35,23,Too many interruptions,2
22,Male,32,31,27,35,23,Not enough time for entertainment and recreation,4
22,Male,32,31,27,35,23,Too many meetings,2
22,Male,32,31,27,35,23,Social obligations,1
22,Male,32,31,27,35,23,Concerns about meeting high standards,5
22,Male,32,31,27,35,23,Noise,1
21,Male,38,29,22,27,27,Not enough time to do things one needs to,4
21,Male,38,29,22,27,27,Too many responsibilities,4
21,Male,38,29,22,27,27,Not getting enough rest,4
21,Male,38,29,22,27,27,Too many interruptions,4
21,Male,38,29,22,27,27,Not enough time for entertainment and recreation,3
21,Male,38,29,22,27,27,Too many meetings,2
21,Male,38,29,22,27,27,Social obligations,2
21,Male,38,29,22,27,27,Concerns about meeting high standards,3
21,Male,38,29,22,27,27,Noise,2
21,Female,33,29,31,29,30,Not enough time to do things one needs to,5
21,Female,33,29,31,29,30,Too many responsibilities,5
21,Female,33,29,31,29,30,Not getting enough rest,1
21,Female,33,29,31,29,30,Too many interruptions,5
21,Female,33,29,31,29,30,Not enough time for entertainment and recreation,1
21,Female,33,29,31,29,30,Too many meetings,5
21,Female,33,29,31,29,30,Social obligations,5
21,Female,33,29,31,29,30,Concerns about meeting high standards,5
21,Female,33,29,31,29,30,Noise,5
22,Female,32,42,25,37,18,Not enough time to do things one needs to,5
22,Female,32,42,25,37,18,Too many responsibilities,5
22,Female,32,42,25,37,18,Not getting enough rest,4
22,Female,32,42,25,37,18,Too many interruptions,4
22,Female,32,42,25,37,18,Not enough time for entertainment and recreation,2
22,Female,32,42,25,37,18,Too many meetings,5
22,Female,32,42,25,37,18,Social obligations,4
22,Female,32,42,25,37,18,Concerns about meeting high standards,5
22,Female,32,42,25,37,18,Noise,3
21,Male,35,30,21,31,26,Not enough time to do things one needs to,5
21,Male,35,30,21,31,26,Too many responsibilities,5
21,Male,35,30,21,31,26,Not getting enough rest,4
21,Male,35,30,21,31,26,Too many interruptions,3
21,Male,35,30,21,31,26,Not enough time for entertainment and recreation,3
21,Male,35,30,21,31,26,Too many meetings,3
21,Male,35,30,21,31,26,Social obligations,3
21,Male,35,30,21,31,26,Concerns about meeting high standards,4
21,Male,35,30,21,31,26,Noise,3
20,Genderfluid,39,31,28,28,27,Not enough time to do things one needs to,5
20,Genderfluid,39,31,28,28,27,Too many responsibilities,4
20,Genderfluid,39,31,28,28,27,Not getting enough rest,5
20,Genderfluid,39,31,28,28,27,Too many interruptions,5
20,Genderfluid,39,31,28,28,27,Not enough time for entertainment and recreation,4
20,Genderfluid,39,31,28,28,27,Too many meetings,5
20,Genderfluid,39,31,28,28,27,Social obligations,4
20,Genderfluid,39,31,28,28,27,Concerns about meeting high standards,2
20,Genderfluid,39,31,28,28,27,Noise,5
19,Female,31,32,25,29,29,Not enough time to do things one needs to,4
19,Female,31,32,25,29,29,Too many responsibilities,4
19,Female,31,32,25,29,29,Not getting enough rest,3
19,Female,31,32,25,29,29,Too many interruptions,3
19,Female,31,32,25,29,29,Not enough time for entertainment and recreation,3
19,Female,31,32,25,29,29,Too many meetings,2
19,Female,31,32,25,29,29,Social obligations,2
19,Female,31,32,25,29,29,Concerns about meeting high standards,4
19,Female,31,32,25,29,29,Noise,2
19,Female,37,32,31,31,31,Not enough time to do things one needs to,2
19,Female,37,32,31,31,31,Too many responsibilities,2
19,Female,37,32,31,31,31,Not getting enough rest,3
19,Female,37,32,31,31,31,Too many interruptions,3
19,Female,37,32,31,31,31,Not enough time for entertainment and recreation,4
19,Female,37,32,31,31,31,Too many meetings,2
19,Female,37,32,31,31,31,Social obligations,1
19,Female,37,32,31,31,31,Concerns about meeting high standards,1
19,Female,37,32,31,31,31,Noise,4
19,Female,36,33,28,28,23,Not enough time to do things one needs to,3
19,Female,36,33,28,28,23,Too many responsibilities,2
19,Female,36,33,28,28,23,Not getting enough rest,3
19,Female,36,33,28,28,23,Too many interruptions,2
19,Female,36,33,28,28,23,Not enough time for entertainment and recreation,2
19,Female,36,33,28,28,23,Too many meetings,3
19,Female,36,33,28,28,23,Social obligations,1
19,Female,36,33,28,28,23,Concerns about meeting high standards,2
19,Female,36,33,28,28,23,Noise,2
